id,sentence,subject_entity,object_entity,label,worker1,worker2
151,수치 데이터는 각기 다른 표현들과 크기들로 조용히 변환되며 영숫자 데이터는 숫자와 그룹 데이터를 포함하여 문자열로 저장될 수 있는 어떠한 데이터 항목에라도 올 수 있다.,"{'word': '영숫자 데이터', 'start': 77, 'end': 83, 'type': 'COM'}","{'word': '숫자', 'start': 86, 'end': 87, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
152,수치 데이터는 각기 다른 표현들과 크기들로 조용히 변환되며 영숫자 데이터는 숫자와 그룹 데이터를 포함하여 문자열로 저장될 수 있는 어떠한 데이터 항목에라도 올 수 있다.,"{'word': '영숫자 데이터', 'start': 77, 'end': 83, 'type': 'COM'}","{'word': '그룹 데이터', 'start': 90, 'end': 95, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
153,그 밖의 PICTURE 문자들(삽입 및 편집 문자)은 어떻게 항목이 형식을 가져야 하는지를 지정한다.,"{'word': 'PICTURE 문자', 'start': 379, 'end': 388, 'type': 'COM'}","{'word': '삽입', 'start': 391, 'end': 392, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
154,그 밖의 PICTURE 문자들(삽입 및 편집 문자)은 어떻게 항목이 형식을 가져야 하는지를 지정한다.,"{'word': 'PICTURE 문자', 'start': 379, 'end': 388, 'type': 'COM'}","{'word': '편집 문자', 'start': 396, 'end': 400, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
155,"이를테면 는 와 같다. ()와 부호 ()만을 포함하는 PICTURE 사양들은 순수하게 숫자 데이터 항목들만 정의하고 있지만, 영문자()나 영숫자()를 포함하는 PICTURE 사양들은 영숫자 데이터 항목을 정의한다. 그 밖의 형식의 문자로는 편집된 숫자(edited numeric)나 편집된 영숫자(edited alphanumeric) 데이터 항목들로 정의된다.","{'word': 'PICTURE 사양', 'start': 669, 'end': 678, 'type': 'COM'}","{'word': '편집된 숫자', 'start': 773, 'end': 778, 'type': 'COM'}",com:sub_concept,no_relation,com:sub_concept
156,"이를테면 는 와 같다. ()와 부호 ()만을 포함하는 PICTURE 사양들은 순수하게 숫자 데이터 항목들만 정의하고 있지만, 영문자()나 영숫자()를 포함하는 PICTURE 사양들은 영숫자 데이터 항목을 정의한다. 그 밖의 형식의 문자로는 편집된 숫자(edited numeric)나 편집된 영숫자(edited alphanumeric) 데이터 항목들로 정의된다.","{'word': 'PICTURE 사양', 'start': 669, 'end': 678, 'type': 'COM'}","{'word': '편집된 영숫자', 'start': 797, 'end': 803, 'type': 'COM'}",com:sub_concept,no_relation,com:sub_concept
157,보고서 작성기(report writer)는 보고서를 작성하기 위한 선언형 기능이다.,"{'word': '보고서', 'start': 1000, 'end': 1002, 'type': 'COM'}","{'word': '보고서 작성기', 'start': 976, 'end': 982, 'type': 'COM'}",com:sub_concept,com:made_of,com:made_of
158,각 보고서는 DATA DIVISION의 REPORT SECTION에 정의된다.,"{'word': 'DATA DIVISION', 'start': 1227, 'end': 1239, 'type': 'COM'}","{'word': 'REPORT SECTION', 'start': 1242, 'end': 1255, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
159,이를테면 고객 주문이 상세히 적힌 보고서를 만들 때 프로그램이 다른 고객의 주문에 도달하게 되면 제어 차단이 일어난다.,"{'word': '프로그램', 'start': 1408, 'end': 1411, 'type': 'COM'}","{'word': '다른 고객의 주문', 'start': 1414, 'end': 1422, 'type': 'COM'}",com:sub_concept,no_relation,no_relation
160,PROCEDURE DIVISION(통틀어 프로시저로 호칭)에 위치한 섹션과 문단은 레이블과 단순한 함수로 사용할 수 있다.,"{'word': 'PROCEDURE DIVISION', 'start': 2431, 'end': 2448, 'type': 'COM'}","{'word': '섹션', 'start': 2469, 'end': 2470, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
161,PROCEDURE DIVISION(통틀어 프로시저로 호칭)에 위치한 섹션과 문단은 레이블과 단순한 함수로 사용할 수 있다.,"{'word': 'PROCEDURE DIVISION', 'start': 2431, 'end': 2448, 'type': 'COM'}","{'word': '문단', 'start': 2473, 'end': 2474, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
162,PROCEDURE DIVISION(통틀어 프로시저로 호칭)에 위치한 섹션과 문단은 레이블과 단순한 함수로 사용할 수 있다.,"{'word': '섹션', 'start': 2469, 'end': 2470, 'type': 'COM'}","{'word': '레이블', 'start': 2477, 'end': 2479, 'type': 'COM'}",com:sub_concept,no_relation,no_relation
163,PROCEDURE DIVISION(통틀어 프로시저로 호칭)에 위치한 섹션과 문단은 레이블과 단순한 함수로 사용할 수 있다.,"{'word': '문단', 'start': 2473, 'end': 2474, 'type': 'COM'}","{'word': '함수', 'start': 2486, 'end': 2487, 'type': 'COM'}",com:sub_concept,no_relation,no_relation
164,실행은 프로그램의 프로시저를 통해 종료가 될 때까지 내려간다.,"{'word': '프로그램', 'start': 2538, 'end': 2541, 'type': 'COM'}","{'word': '프로시저', 'start': 2544, 'end': 2547, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
165,"특이한 제어 흐름은 지뢰를 만들어낼 수 있는데, 여기서 지뢰는 수행된 프로시저의 제어권을 예측하지 못한 시간대에 예측하지 못한 장소로 돌아오는 문제를 야기한다.","{'word': '특이한 제어 흐름', 'start': 2647, 'end': 2655, 'type': 'COM'}","{'word': '지뢰', 'start': 2658, 'end': 2659, 'type': 'COM'}",com:sub_concept,com:sub_concept,no_relation
166,"지금은 유명한 《C 프로그래밍 언어》(The C Programming Language)라는 책의 Hello world 프로그램 예제가 1978년 첫 출판되었을 때, 비슷한 메인프레임 코볼 프로그램 예제가 80컬럼의 천공 카드와 천공 카드 리더를 사용할 가능성이 매우 높은 JCL을 통해 제출되었다.","{'word': 'C 프로그래밍 언어', 'start': 5637, 'end': 5646, 'type': 'COM'}","{'word': 'Hello world 프로그램 예제', 'start': 5682, 'end': 5700, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
167,"지금은 유명한 《C 프로그래밍 언어》(The C Programming Language)라는 책의 Hello world 프로그램 예제가 1978년 첫 출판되었을 때, 비슷한 메인프레임 코볼 프로그램 예제가 80컬럼의 천공 카드와 천공 카드 리더를 사용할 가능성이 매우 높은 JCL을 통해 제출되었다.","{'word': 'The C Programming Language', 'start': 5649, 'end': 5674, 'type': 'COM'}","{'word': 'Hello world 프로그램 예제', 'start': 5682, 'end': 5700, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
168,그 밖의 형식의 문자로는 편집된 숫자(edited numeric)나 편집된 영숫자(edited alphanumeric) 데이터 항목들로 정의된다.,"{'word': '편집된 숫자', 'start': 773, 'end': 778, 'type': 'COM'}","{'word': 'edited numeric', 'start': 780, 'end': 793, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
169,그 밖의 형식의 문자로는 편집된 숫자(edited numeric)나 편집된 영숫자(edited alphanumeric) 데이터 항목들로 정의된다.,"{'word': '편집된 영숫자', 'start': 797, 'end': 803, 'type': 'COM'}","{'word': 'edited alphanumeric', 'start': 805, 'end': 823, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
170,보고서 작성기(report writer)는 보고서를 작성하기 위한 선언형 기능이다.,"{'word': '보고서 작성기', 'start': 976, 'end': 982, 'type': 'COM'}","{'word': 'report writer', 'start': 984, 'end': 996, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
171,보고서들은 계층적 제어 차단(control break)을 두고 동작한다.,"{'word': '계층적 제어 차단', 'start': 1316, 'end': 1324, 'type': 'COM'}","{'word': 'control break', 'start': 1326, 'end': 1338, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
172,PROCEDURE DIVISION(통틀어 프로시저로 호칭)에 위치한 섹션과 문단은 레이블과 단순한 함수로 사용할 수 있다.,"{'word': 'PROCEDURE DIVISION', 'start': 2431, 'end': 2448, 'type': 'COM'}","{'word': '프로시저', 'start': 2454, 'end': 2457, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
173,아래는 DATA DIVISION이 비어있으며 MVS 3.8J이 구동되는 시스템/370 허큘리스 에뮬레이터와 GNU/리눅스를 통해 테스트되었다.,"{'word': 'MVS 3.8J', 'start': 5820, 'end': 5827, 'type': 'COM'}","{'word': '스템/370 허큘리스 에뮬레이터', 'start': 5836, 'end': 5852, 'type': 'COM'}",com:made_of,no_relation,no_relation
174,아래는 DATA DIVISION이 비어있으며 MVS 3.8J이 구동되는 시스템/370 허큘리스 에뮬레이터와 GNU/리눅스를 통해 테스트되었다.,"{'word': 'MVS 3.8J', 'start': 5820, 'end': 5827, 'type': 'COM'}","{'word': 'GNU/리눅스', 'start': 5855, 'end': 5861, 'type': 'COM'}",com:made_of,no_relation,no_relation
175,2015년 7월에 작성된 이 JCL은 제이 무슬리(Jay Moseley)의 허큘리스 강좌와 샘플에서 가져온 것이다.,"{'word': 'JCL', 'start': 5891, 'end': 5893, 'type': 'COM'}","{'word': '샘플', 'start': 5926, 'end': 5927, 'type': 'COM'}",com:made_of,com:sub_concept,no_relation
176,일부 PICTURE 문자들은 데이터의 종류 및 얼마나 많은 문자열이나 숫자들을 메모리에 차지하게 할 것인지를 지정한다.,"{'word': '데이터', 'start': 285, 'end': 287, 'type': 'COM'}","{'word': 'PICTURE 문자', 'start': 272, 'end': 281, 'type': 'COM'}",no_relation,no_relation,no_relation
177,"포인터와 오브젝트 참조를 선언하는데 사용할 수 있지만, 대개는 수치 자료형을 지정하기 위해 존재한다.","{'word': '포인터', 'start': 899, 'end': 901, 'type': 'COM'}","{'word': '오브젝트 참조', 'start': 904, 'end': 910, 'type': 'COM'}",no_relation,no_relation,com:similar_technology
178,"프로그래머는 보고서 레이아웃 및 보고서를 만들어내는데 필요한 데이터만 지정하면 되며, 페이지 나누기, 데이터 형식 지정, 머릿말과 꼬릿말과 같은 것들을 다루기 위해 코드를 작성할 필요는 없다.","{'word': '보고서 레이아웃', 'start': 1030, 'end': 1037, 'type': 'COM'}","{'word': '데이터', 'start': 1057, 'end': 1059, 'type': 'COM'}",no_relation,no_relation,com:sub_concept
179,제어 차단은 키 변수가 값을 변경할 때 발생한다.,"{'word': '키 변수', 'start': 1358, 'end': 1361, 'type': 'COM'}","{'word': '제어 차단', 'start': 1351, 'end': 1355, 'type': 'COM'}",no_relation,no_relation,no_relation
180,문은 조건이 참이 될 때까지 실행하는 반복문을 정의한다. (다른 언어들의 wihle과는 다름) 프로시저들이나 일정한 범위의 프로시저들을 호출하기 위해서도 쓰인다. (프로시저 단락 참고) 와 는 각각 하위 프로그램들과 메소드를 호출한다.,"{'word': '메소드', 'start': 3808, 'end': 3810, 'type': 'COM'}","{'word': '프로그램', 'start': 3801, 'end': 3804, 'type': 'COM'}",no_relation,no_relation,com:similar_technology
181,하위 프로그램/메소드의 이름은 리터럴이나 데이터 항목이 되는 문자열 안에 포함된다.,"{'word': '하위 프로그램', 'start': 3819, 'end': 3825, 'type': 'COM'}","{'word': '메소드', 'start': 3827, 'end': 3829, 'type': 'COM'}",no_relation,no_relation,com:similar_technology
182,매개변수들은 참조에 의해서나 내용을 통해서나(사본이 참조에 의해 전달될 때) 값에 의해(프로토타입을 이용할 수 있는 경우에만) 전달할 수 있다.,"{'word': '매개변수', 'start': 3866, 'end': 3869, 'type': 'COM'}","{'word': '프로토타입', 'start': 3915, 'end': 3919, 'type': 'COM'}",no_relation,no_relation,no_relation
183,"수많은 논리적 결함들이 코볼 60에 발견되었는데, GE의 찰스 캐츠는 이에 대해 모호하게 해석되지 않는다고 경고하였다.","{'word': '찰스 캐츠', 'start': 32, 'end': 36, 'type': 'PER'}","{'word': 'GE', 'start': 28, 'end': 29, 'type': 'POH'}",per:title,no_relation,no_relation
184,부사장이었던 William Rinehuls는 코볼 커뮤니티의 2/3이 위원회의 존재조차 모르고 있다고 불평하였다.,"{'word': 'William Rinehuls', 'start': 1285, 'end': 1300, 'type': 'PER'}","{'word': '부사장', 'start': 1278, 'end': 1280, 'type': 'POH'}",per:title,per:title,per:title
185,"1981년 1월, 트래블러스 인슈런스(Travelers Insurance)의 수석 부사장 조지프 T 브로피(Joseph T. Brophy)는 표준 위원회를 고소하겠다고 위협하였는데 그 까닭은 코볼-74와 상위 호환이 되지 않았기 때문이다.","{'word': '조지프 T 브로피', 'start': 1869, 'end': 1877, 'type': 'PER'}","{'word': '수석 부사장', 'start': 1862, 'end': 1867, 'type': 'POH'}",per:title,per:title,per:title
186,"1981년 1월, 트래블러스 인슈런스(Travelers Insurance)의 수석 부사장 조지프 T 브로피(Joseph T. Brophy)는 표준 위원회를 고소하겠다고 위협하였는데 그 까닭은 코볼-74와 상위 호환이 되지 않았기 때문이다. 브로피는 그들의 40,000,000줄이나 되는 코드의 변환을 ""비생산적""이고 ""프로그램 자원 중 완전한 쓰레기""라고 기술하였다.","{'word': '브로피', 'start': 1953, 'end': 1955, 'type': 'PER'}","{'word': '수석 부사장', 'start': 1862, 'end': 1867, 'type': 'POH'}",per:title,per:title,per:title
187,ANSI는 1968년 8월 《USA Standard COBOL X3.23》을 만듦으로써 차기 버전들의 주춧돌이 되었다.,"{'word': 'USA Standard COBOL X3.23', 'start': 758, 'end': 781, 'type': 'COM'}","{'word': '1968년 8월', 'start': 748, 'end': 755, 'type': 'DAT'}",com:date_of_prod,com:date_of_produced,com:date_of_produced
188,"1974년 ANSI는 (ANS) 코볼의 개정판을 출판하였으며, 여기에는 파일 조직, DELETE 문, 세그먼트 모듈과 같은 새로운 기능들이 포함되었다.","{'word': '코볼의 개정판', 'start': 1421, 'end': 1427, 'type': 'COM'}","{'word': '1974년', 'start': 1403, 'end': 1407, 'type': 'DAT'}",com:date_of_prod,com:date_of_produced,com:date_of_produced
189,1985년 말에 ANSI는 개정된 표준을 출판하였다.,"{'word': '개정된 표준', 'start': 2638, 'end': 2643, 'type': 'COM'}","{'word': '1985년 말', 'start': 2623, 'end': 2629, 'type': 'DAT'}",com:date_of_prod,com:date_of_produced,com:date_of_produced
190,초기에는 1997년에 이 리비전이 완수될 것으로 예측했으며 ISO 위원회 초안(Committee Draft)은 1997년에 이용이 가능하게 되었다.,"{'word': 'ISO 위원회 초안', 'start': 2983, 'end': 2992, 'type': 'COM'}","{'word': '1997년', 'start': 3012, 'end': 3016, 'type': 'DAT'}",com:date_of_prod,com:date_of_produced,com:date_of_produced
191,마지막으로 승인된 ISO 표준은 2002년 말에 승인되어 출판되었다.,"{'word': 'ISO 표준', 'start': 3109, 'end': 3114, 'type': 'COM'}","{'word': '2002년 말', 'start': 3117, 'end': 3123, 'type': 'DAT'}",com:date_of_prod,com:date_of_produced,com:date_of_produced
192,그 뒤 코볼-61 확장 사양으로 1963년에 대체되어 정렬 및 보고서 작성 기능이 도입되었다.,"{'word': '코볼-61', 'start': 481, 'end': 485, 'type': 'COM'}","{'word': '정렬', 'start': 507, 'end': 508, 'type': 'COM'}",com:sub_concept,com:sub_concept,no_relation
193,그 뒤 코볼-61 확장 사양으로 1963년에 대체되어 정렬 및 보고서 작성 기능이 도입되었다.,"{'word': '코볼-61', 'start': 481, 'end': 485, 'type': 'COM'}","{'word': '보고서 작성 기능', 'start': 512, 'end': 520, 'type': 'COM'}",com:sub_concept,com:sub_concept,no_relation
194,코볼 에디션 1965는 사양에 대해 더 명확히 하고 대용량 기억 장치의 파일들과 표를 다룰 수 있는 기능을 소개하였다.,"{'word': '코볼 에디션 1965', 'start': 583, 'end': 593, 'type': 'COM'}","{'word': '대용량 기억 장치의 파일', 'start': 612, 'end': 624, 'type': 'COM'}",com:sub_concept,no_relation,com:sub_concept
195,코볼 에디션 1965는 사양에 대해 더 명확히 하고 대용량 기억 장치의 파일들과 표를 다룰 수 있는 기능을 소개하였다.,"{'word': '코볼 에디션 1965', 'start': 583, 'end': 593, 'type': 'COM'}","{'word': '표', 'start': 628, 'end': 628, 'type': 'COM'}",com:sub_concept,no_relation,com:sub_concept
196,"1974년 ANSI는 (ANS) 코볼의 개정판을 출판하였으며, 여기에는 파일 조직, DELETE 문, 세그먼트 모듈과 같은 새로운 기능들이 포함되었다.","{'word': '코볼의 개정판', 'start': 1421, 'end': 1427, 'type': 'COM'}","{'word': '파일 조직', 'start': 1443, 'end': 1447, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
197,"1974년 ANSI는 (ANS) 코볼의 개정판을 출판하였으며, 여기에는 파일 조직, DELETE 문, 세그먼트 모듈과 같은 새로운 기능들이 포함되었다.","{'word': '코볼의 개정판', 'start': 1421, 'end': 1427, 'type': 'COM'}","{'word': 'DELETE 문', 'start': 1450, 'end': 1457, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
198,"1974년 ANSI는 (ANS) 코볼의 개정판을 출판하였으며, 여기에는 파일 조직, DELETE 문, 세그먼트 모듈과 같은 새로운 기능들이 포함되었다.","{'word': '코볼의 개정판', 'start': 1421, 'end': 1427, 'type': 'COM'}","{'word': '세그먼트 모듈', 'start': 1460, 'end': 1466, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
199,두 개의 개정안이 1989년(내장 함수 도입)과 1993년(기타 수정 사항 제공)에 공개되었다.,"{'word': '개정안', 'start': 2738, 'end': 2740, 'type': 'COM'}","{'word': '내장 함수 도입', 'start': 2749, 'end': 2756, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
200,두 개의 개정안이 1989년(내장 함수 도입)과 1993년(기타 수정 사항 제공)에 공개되었다.,"{'word': '개정안', 'start': 2738, 'end': 2740, 'type': 'COM'}","{'word': '기타 수정 사항 제공', 'start': 2766, 'end': 2776, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
201,"2003년과 2009년 사이에 3개의 기술 보고서가 생산되었으며, 코볼을 위한 오브젝트 완성(object finalization), XML 처리, 콜렉션 클래스를 기술하고 있다.","{'word': '기술 보고서', 'start': 3413, 'end': 3418, 'type': 'COM'}","{'word': 'object finalization', 'start': 3444, 'end': 3462, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
202,"2003년과 2009년 사이에 3개의 기술 보고서가 생산되었으며, 코볼을 위한 오브젝트 완성(object finalization), XML 처리, 콜렉션 클래스를 기술하고 있다.","{'word': '기술 보고서', 'start': 3413, 'end': 3418, 'type': 'COM'}","{'word': 'XML 처리', 'start': 3466, 'end': 3471, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
203,"2003년과 2009년 사이에 3개의 기술 보고서가 생산되었으며, 코볼을 위한 오브젝트 완성(object finalization), XML 처리, 콜렉션 클래스를 기술하고 있다.","{'word': '기술 보고서', 'start': 3413, 'end': 3418, 'type': 'COM'}","{'word': '콜렉션 클래스', 'start': 3474, 'end': 3480, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
204,"코볼 2002의 지원 수준은 매주 낮았다. 즉, 이 표준을 온전히 지원하는 컴파일러가 전무했다.","{'word': '코볼 2002', 'start': 3492, 'end': 3498, 'type': 'COM'}","{'word': '컴파일러', 'start': 3534, 'end': 3537, 'type': 'COM'}",com:sub_concept,no_relation,com:sub_concept
205,"코볼 프로그램들은 정부와 기업체에 고루 사용되며 z/OS, VME, 유닉스, 윈도우와 같은 다양한 운영 체제에서 구동된다.","{'word': '운영 체제', 'start': 3758, 'end': 3762, 'type': 'COM'}","{'word': 'VME', 'start': 3736, 'end': 3738, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
206,"코볼 프로그램들은 정부와 기업체에 고루 사용되며 z/OS, VME, 유닉스, 윈도우와 같은 다양한 운영 체제에서 구동된다.","{'word': '운영 체제', 'start': 3758, 'end': 3762, 'type': 'COM'}","{'word': '유닉스', 'start': 3741, 'end': 3743, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
207,"코볼 프로그램들은 정부와 기업체에 고루 사용되며 z/OS, VME, 유닉스, 윈도우와 같은 다양한 운영 체제에서 구동된다.","{'word': '운영 체제', 'start': 3758, 'end': 3762, 'type': 'COM'}","{'word': '윈도우', 'start': 3746, 'end': 3748, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
208,"코볼 프로그램들은 정부와 기업체에 고루 사용되며 z/OS, VME, 유닉스, 윈도우와 같은 다양한 운영 체제에서 구동된다.","{'word': '운영 체제', 'start': 3758, 'end': 3762, 'type': 'COM'}","{'word': 'z/OS', 'start': 3730, 'end': 3733, 'type': 'COM'}",com:sub_concept,com:sub_concept,com:sub_concept
209,"2006년과 2012년에 컴퓨터월드 조사에 따르면 조직 중 60%가 코볼을 (C++, 비주얼 베이직 닷넷보다 더) 사용하였으며 코볼은 자사 내부 소프트웨어 다수에 사용되었다.","{'word': '소프트웨어', 'start': 4174, 'end': 4178, 'type': 'COM'}","{'word': '코볼', 'start': 4164, 'end': 4165, 'type': 'COM'}",com:sub_concept,com:made_of,com:sub_concept
210,이 버전은 ANS(American National Standard) 코볼로 알려져 있으며 1972년에 ISO에 채택되었다.,"{'word': 'ANS', 'start': 815, 'end': 817, 'type': 'COM'}","{'word': 'American National Standard', 'start': 819, 'end': 844, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
211,제안된 표준(일반적으로 코볼-80으로 알려져 있음)은 이전 것과는 상당히 달랐으므로 비호환성 및 변환 비용에 대한 걱정을 야기하였다.,"{'word': '표준', 'start': 1748, 'end': 1749, 'type': 'COM'}","{'word': '코볼-80', 'start': 1757, 'end': 1761, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
212,초기에는 1997년에 이 리비전이 완수될 것으로 예측했으며 ISO 위원회 초안(Committee Draft)은 1997년에 이용이 가능하게 되었다.,"{'word': 'ISO 위원회 초안', 'start': 2983, 'end': 2992, 'type': 'COM'}","{'word': 'Committee Draft', 'start': 2994, 'end': 3008, 'type': 'COM'}",com:alter_names,com:alternative_names,com:alternative_names
213,"2003년과 2009년 사이에 3개의 기술 보고서가 생산되었으며, 코볼을 위한 오브젝트 완성(object finalization), XML 처리, 콜렉션 클래스를 기술하고 있다.","{'word': '코볼을 위한 오브젝트', 'start': 3429, 'end': 3439, 'type': 'COM'}","{'word': 'object finalization', 'start': 3444, 'end': 3462, 'type': 'COM'}",com:alter_names,no_relation,com:alternative_names
214,"마이크로 포커스, 후지쯔, IBM을 포함한 일부 업체들은 완전한 리비전의 초안에 기반한 객체 지향 문법을 도입하였다.","{'word': '리비전의 초안', 'start': 3069, 'end': 3075, 'type': 'COM'}","{'word': '객체 지향 문법', 'start': 3082, 'end': 3089, 'type': 'COM'}",com:made_of,no_relation,no_relation
215,코볼-60은 1961년에 코볼-61으로 대체되었다.,"{'word': '코볼-61', 'start': 462, 'end': 466, 'type': 'COM'}","{'word': '코볼-60', 'start': 448, 'end': 452, 'type': 'COM'}",com:prior_tech,com:prior_technology,com:prior_technology
216,한 해 더 지나 코볼-80 컴파일러가 코볼-74 프로그램들의 변환에 일부 문제가 있었던 DEC VAX 사용자들에게 공개되었다.,"{'word': '코볼-80', 'start': 2490, 'end': 2494, 'type': 'COM'}","{'word': '코볼-74', 'start': 2502, 'end': 2506, 'type': 'COM'}",com:prior_tech,com:prior_technology,com:prior_technology
217,객체 지향 기능들은 C++과 스몰토크로부터 가져왔다.,"{'word': '객체 지향 기능', 'start': 2920, 'end': 2927, 'type': 'COM'}","{'word': 'C++', 'start': 2931, 'end': 2933, 'type': 'COM'}",com:prior_tech,com:sub_concept,com:prior_technology
218,객체 지향 기능들은 C++과 스몰토크로부터 가져왔다.,"{'word': '객체 지향 기능', 'start': 2920, 'end': 2927, 'type': 'COM'}","{'word': '스몰토크', 'start': 2936, 'end': 2939, 'type': 'COM'}",com:prior_tech,com:sub_concept,com:prior_technology
219,"기타 수많은 기능들이 있었으며, 이 가운데 다수가 《CODASYL COBOL Journal of Development since 1978》에 언급되었고 코볼-85에 포함될 기회는 놓치게 되었다.","{'word': '코볼-85', 'start': 3301, 'end': 3305, 'type': 'COM'}","{'word': 'CODASYL COBOL Journal of Development since 1978', 'start': 3245, 'end': 3291, 'type': 'COM'}",com:prior_tech,no_relation,no_relation
220,"수많은 논리적 결함들이 코볼 60에 발견되었는데, GE의 찰스 캐츠는 이에 대해 모호하게 해석되지 않는다고 경고하였다.","{'word': '찰스 캐츠', 'start': 32, 'end': 36, 'type': 'PER'}","{'word': '코볼 60', 'start': 13, 'end': 17, 'type': 'COM'}",no_relation,no_relation,no_relation
221,1962년 말 ISO와 미국 스탠더드(현재의 ANSI)는 표준을 만드는 그룹들을 설립하였다.,"{'word': 'ISO', 'start': 698, 'end': 700, 'type': 'ORG'}","{'word': '미국 스탠더드', 'start': 703, 'end': 709, 'type': 'ORG'}",no_relation,no_relation,no_relation
222,ANSI 위원회와 독립적으로 CODASYL 프로그래밍 언어 위원회는 언어 개선에 착수했다.,"{'word': 'CODASYL 프로그래밍 언어 위원회', 'start': 937, 'end': 956, 'type': 'ORG'}","{'word': 'ANSI 위원회', 'start': 921, 'end': 928, 'type': 'ORG'}",no_relation,no_relation,no_relation
223,"CODASYL이 ANSI 위원회와 독립적이었으나, ANSI는 《CODASYL Journal of Development》를 사용하여 구현을 보증하는데 충분히 대중적인 기능들을 식별하게 하였다.","{'word': 'ANSI 위원회', 'start': 1105, 'end': 1112, 'type': 'ORG'}","{'word': 'CODASYL', 'start': 1096, 'end': 1102, 'type': 'ORG'}",no_relation,no_relation,no_relation
224,프로그래밍 언어 위원회는 또한 ECMA와 일본 코볼 표준 위원회와도 연계하였다.,"{'word': 'ECMA', 'start': 1220, 'end': 1223, 'type': 'ORG'}","{'word': '프로그래밍 언어 위원회', 'start': 1203, 'end': 1214, 'type': 'ORG'}",no_relation,no_relation,no_relation
225,프로그래밍 언어 위원회는 또한 ECMA와 일본 코볼 표준 위원회와도 연계하였다.,"{'word': '일본 코볼 표준 위원회', 'start': 1226, 'end': 1237, 'type': 'ORG'}","{'word': '프로그래밍 언어 위원회', 'start': 1203, 'end': 1214, 'type': 'ORG'}",no_relation,no_relation,no_relation
226,부사장이었던 William Rinehuls는 코볼 커뮤니티의 2/3이 위원회의 존재조차 모르고 있다고 불평하였다.,"{'word': '코볼 커뮤니티', 'start': 1303, 'end': 1309, 'type': 'ORG'}","{'word': '위원회', 'start': 1317, 'end': 1319, 'type': 'ORG'}",no_relation,no_relation,no_relation
227,"1981년 1월, 트래블러스 인슈런스(Travelers Insurance)의 수석 부사장 조지프 T 브로피(Joseph T. Brophy)는 표준 위원회를 고소하겠다고 위협하였는데 그 까닭은 코볼-74와 상위 호환이 되지 않았기 때문이다.","{'word': '트래블러스 인슈런스', 'start': 1829, 'end': 1838, 'type': 'ORG'}","{'word': '표준 위원회', 'start': 1898, 'end': 1903, 'type': 'ORG'}",no_relation,no_relation,no_relation
228,마이크로 포커스는 그 이유를 새로운 기능에 대한 사용자 수요가 적고 컴파일러 적합성을 테스트하는데 쓰였던 미국 국립표준기술연구소(NIST) 테스트 제품군이 철폐되었기 때문으로 보았다.,"{'word': '마이크로 포커스', 'start': 3546, 'end': 3553, 'type': 'ORG'}","{'word': '미국 국립표준기술연구소', 'start': 3605, 'end': 3616, 'type': 'ORG'}",no_relation,no_relation,no_relation
229,마지못한 단기 위원회는 완전한 정리를 단행하였고 1963년 3월 코볼의 문법이 알골의 것처럼 정의가 가능해졌으나 의미적인 모호성(semantic ambiguities)은 여전히 남아있다고 보고되었다.,"{'word': '단기 위원회', 'start': 72, 'end': 77, 'type': 'ORG'}","{'word': '알골', 'start': 111, 'end': 112, 'type': 'COM'}",no_relation,no_relation,no_relation
